IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_SEX,DIM_VALUE_TYPE,VALUE_NUMERIC,DIM_PUBLISH_STATE_CODE
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,332,Haiti,2010,YEAR,Female,AMOUNT,31.15541,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,226,Equatorial Guinea,2010,YEAR,Total,AMOUNT,51.67604,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,226,Equatorial Guinea,2010,YEAR,Male,AMOUNT,52.42531,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,308,Grenada,2010,YEAR,Total,AMOUNT,63.47808,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,320,Guatemala,2010,YEAR,Total,AMOUNT,60.08616,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,320,Guatemala,2010,YEAR,Female,AMOUNT,62.32064,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,954,Americas,2010,YEAR,Female,AMOUNT,66.55742,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,784,United Arab Emirates,2010,YEAR,Total,AMOUNT,65.10197,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,784,United Arab Emirates,2010,YEAR,Female,AMOUNT,65.25387,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,784,United Arab Emirates,2010,YEAR,Male,AMOUNT,64.91484,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,51,Armenia,2010,YEAR,Total,AMOUNT,64.8445,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,226,Equatorial Guinea,2010,YEAR,Female,AMOUNT,50.41849,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,320,Guatemala,2010,YEAR,Male,AMOUNT,57.82932,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,328,Guyana,2010,YEAR,Male,AMOUNT,54.50569,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,340,Honduras,2010,YEAR,Male,AMOUNT,62.19304,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,348,Hungary,2010,YEAR,Female,AMOUNT,68.37724,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,328,Guyana,2010,YEAR,Total,AMOUNT,56.57614,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,340,Honduras,2010,YEAR,Total,AMOUNT,62.32134,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,191,Croatia,2010,YEAR,Female,AMOUNT,69.44032,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,191,Croatia,2010,YEAR,Male,AMOUNT,65.09979,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,356,India,2010,YEAR,Total,AMOUNT,57.32034,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,28,Antigua and Barbuda,2010,YEAR,Total,AMOUNT,66.70147,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,40,Austria,2010,YEAR,Female,AMOUNT,71.4039,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,31,Azerbaijan,2010,YEAR,Female,AMOUNT,63.40581,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,31,Azerbaijan,2010,YEAR,Male,AMOUNT,60.06379,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,108,Burundi,2010,YEAR,Male,AMOUNT,49.63296,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,360,Indonesia,2010,YEAR,Total,AMOUNT,61.20792,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,356,India,2010,YEAR,Male,AMOUNT,57.02876,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,368,Iraq,2010,YEAR,Total,AMOUNT,60.87816,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,368,Iraq,2010,YEAR,Male,AMOUNT,59.78924,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,352,Iceland,2010,YEAR,Total,AMOUNT,71.43124,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,56,Belgium,2010,YEAR,Total,AMOUNT,69.21256,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,56,Belgium,2010,YEAR,Male,AMOUNT,68.00331,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,204,Benin,2010,YEAR,Female,AMOUNT,54.24663,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,854,Burkina Faso,2010,YEAR,Total,AMOUNT,51.20277,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,854,Burkina Faso,2010,YEAR,Female,AMOUNT,52.52042,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,360,Indonesia,2010,YEAR,Male,AMOUNT,60.42789,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,356,India,2010,YEAR,Female,AMOUNT,57.64577,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,364,Iran (Islamic Republic of),2010,YEAR,Male,AMOUNT,64.4782,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,352,Iceland,2010,YEAR,Male,AMOUNT,71.06748,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,388,Jamaica,2010,YEAR,Male,AMOUNT,65.272,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,352,Iceland,2010,YEAR,Female,AMOUNT,71.7679,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,376,Israel,2010,YEAR,Male,AMOUNT,70.92348,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,380,Italy,2010,YEAR,Total,AMOUNT,71.14208,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,388,Jamaica,2010,YEAR,Total,AMOUNT,66.56333,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,400,Jordan,2010,YEAR,Total,AMOUNT,66.67464,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,400,Jordan,2010,YEAR,Female,AMOUNT,66.22441,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,392,Japan,2010,YEAR,Female,AMOUNT,74.69646,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,116,Cambodia,2010,YEAR,Female,AMOUNT,60.66625,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,296,Kiribati,2010,YEAR,Total,AMOUNT,51.53046,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,410,Republic of Korea,2010,YEAR,Female,AMOUNT,72.87563,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,50,Bangladesh,2010,YEAR,Total,AMOUNT,61.22227,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,100,Bulgaria,2010,YEAR,Male,AMOUNT,62.7197,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,48,Bahrain,2010,YEAR,Female,AMOUNT,64.34615,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,84,Belize,2010,YEAR,Total,AMOUNT,64.5653,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,84,Belize,2010,YEAR,Male,AMOUNT,63.14947,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,400,Jordan,2010,YEAR,Male,AMOUNT,67.10648,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,392,Japan,2010,YEAR,Total,AMOUNT,72.97374,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,392,Japan,2010,YEAR,Male,AMOUNT,71.14803,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,398,Kazakhstan,2010,YEAR,Total,AMOUNT,60.44891,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,404,Kenya,2010,YEAR,Total,AMOUNT,53.53059,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,414,Kuwait,2010,YEAR,Total,AMOUNT,69.20953,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,414,Kuwait,2010,YEAR,Male,AMOUNT,69.17099,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,422,Lebanon,2010,YEAR,Male,AMOUNT,64.59817,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,434,Libya,2010,YEAR,Female,AMOUNT,65.73332,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,662,Saint Lucia,2010,YEAR,Total,AMOUNT,65.45253,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,76,Brazil,2010,YEAR,Female,AMOUNT,65.94711,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,52,Barbados,2010,YEAR,Female,AMOUNT,67.5163,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,96,Brunei Darussalam,2010,YEAR,Male,AMOUNT,65.08941,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,64,Bhutan,2010,YEAR,Total,AMOUNT,61.66983,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,64,Bhutan,2010,YEAR,Male,AMOUNT,61.51297,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,376,Israel,2010,YEAR,Female,AMOUNT,71.83548,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,380,Italy,2010,YEAR,Female,AMOUNT,72.18626,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,404,Kenya,2010,YEAR,Male,AMOUNT,52.60996,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,417,Kyrgyzstan,2010,YEAR,Female,AMOUNT,64.49477,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,296,Kiribati,2010,YEAR,Female,AMOUNT,53.81197,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,410,Republic of Korea,2010,YEAR,Total,AMOUNT,70.87569,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,410,Republic of Korea,2010,YEAR,Male,AMOUNT,68.69696,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,418,Lao People's Democratic Republic,2010,YEAR,Total,AMOUNT,57.4316,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,422,Lebanon,2010,YEAR,Total,AMOUNT,65.39648,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,430,Liberia,2010,YEAR,Female,AMOUNT,51.82792,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,144,Sri Lanka,2010,YEAR,Total,AMOUNT,64.18698,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,426,Lesotho,2010,YEAR,Total,AMOUNT,41.45908,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,440,Lithuania,2010,YEAR,Total,AMOUNT,64.25439,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,440,Lithuania,2010,YEAR,Male,AMOUNT,60.24247,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,498,Republic of Moldova,2010,YEAR,Male,AMOUNT,58.12526,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,417,Kyrgyzstan,2010,YEAR,Male,AMOUNT,58.89186,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,116,Cambodia,2010,YEAR,Male,AMOUNT,57.20257,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,296,Kiribati,2010,YEAR,Male,AMOUNT,49.3456,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,430,Liberia,2010,YEAR,Male,AMOUNT,52.3015,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,144,Sri Lanka,2010,YEAR,Female,AMOUNT,66.98593,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,144,Sri Lanka,2010,YEAR,Male,AMOUNT,61.45373,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,426,Lesotho,2010,YEAR,Female,AMOUNT,43.60627,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,442,Luxembourg,2010,YEAR,Male,AMOUNT,69.587,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,484,Mexico,2010,YEAR,Male,AMOUNT,63.60364,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,807,North Macedonia,2010,YEAR,Total,AMOUNT,64.8573,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,434,Libya,2010,YEAR,Male,AMOUNT,65.60616,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,426,Lesotho,2010,YEAR,Male,AMOUNT,39.62845,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,442,Luxembourg,2010,YEAR,Total,AMOUNT,70.48131,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,428,Latvia,2010,YEAR,Female,AMOUNT,67.73256,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,428,Latvia,2010,YEAR,Male,AMOUNT,60.53569,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,504,Morocco,2010,YEAR,Total,AMOUNT,62.53345,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,504,Morocco,2010,YEAR,Female,AMOUNT,62.11563,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,504,Morocco,2010,YEAR,Male,AMOUNT,63.10049,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,498,Republic of Moldova,2010,YEAR,Female,AMOUNT,64.02453,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,450,Madagascar,2010,YEAR,Total,AMOUNT,55.0767,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,450,Madagascar,2010,YEAR,Female,AMOUNT,55.61774,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,450,Madagascar,2010,YEAR,Male,AMOUNT,54.54875,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,462,Maldives,2010,YEAR,Total,AMOUNT,67.96912,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,462,Maldives,2010,YEAR,Male,AMOUNT,67.82719,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,484,Mexico,2010,YEAR,Total,AMOUNT,65.12693,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,124,Canada,2010,YEAR,Female,AMOUNT,71.69492,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,124,Canada,2010,YEAR,Male,AMOUNT,69.92245,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,152,Chile,2010,YEAR,Female,AMOUNT,69.82394,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,152,Chile,2010,YEAR,Male,AMOUNT,67.01514,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,156,China,2010,YEAR,Female,AMOUNT,68.22758,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,462,Maldives,2010,YEAR,Female,AMOUNT,68.10069,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,470,Malta,2010,YEAR,Female,AMOUNT,71.13289,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,104,Myanmar,2010,YEAR,Male,AMOUNT,55.2005,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,499,Montenegro,2010,YEAR,Female,AMOUNT,67.75642,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,499,Montenegro,2010,YEAR,Male,AMOUNT,64.58463,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,466,Mali,2010,YEAR,Total,AMOUNT,51.34404,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,470,Malta,2010,YEAR,Total,AMOUNT,70.40915,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,104,Myanmar,2010,YEAR,Total,AMOUNT,57.19595,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,499,Montenegro,2010,YEAR,Total,AMOUNT,66.1688,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,496,Mongolia,2010,YEAR,Female,AMOUNT,61.11138,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,484,Mexico,2010,YEAR,Female,AMOUNT,66.64231,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,807,North Macedonia,2010,YEAR,Female,AMOUNT,66.21347,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,466,Mali,2010,YEAR,Female,AMOUNT,51.13398,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,466,Mali,2010,YEAR,Male,AMOUNT,51.59005,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,470,Malta,2010,YEAR,Male,AMOUNT,69.57986,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,384,Côte d'Ivoire,2010,YEAR,Male,AMOUNT,48.51153,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,180,Democratic Republic of the Congo,2010,YEAR,Male,AMOUNT,48.97808,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,132,Cabo Verde,2010,YEAR,Male,AMOUNT,62.53066,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,188,Costa Rica,2010,YEAR,Total,AMOUNT,69.18748,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,203,Czechia,2010,YEAR,Female,AMOUNT,69.86087,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,496,Mongolia,2010,YEAR,Total,AMOUNT,57.7651,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,478,Mauritania,2010,YEAR,Female,AMOUNT,57.05986,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,480,Mauritius,2010,YEAR,Female,AMOUNT,65.5795,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,454,Malawi,2010,YEAR,Male,AMOUNT,48.29214,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,458,Malaysia,2010,YEAR,Female,AMOUNT,66.62944,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,508,Mozambique,2010,YEAR,Total,AMOUNT,46.46053,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,508,Mozambique,2010,YEAR,Female,AMOUNT,48.3185,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,478,Mauritania,2010,YEAR,Total,AMOUNT,57.41914,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,480,Mauritius,2010,YEAR,Total,AMOUNT,63.37393,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,458,Malaysia,2010,YEAR,Male,AMOUNT,64.27235,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,104,Myanmar,2010,YEAR,Female,AMOUNT,59.14737,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,496,Mongolia,2010,YEAR,Male,AMOUNT,54.75822,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,454,Malawi,2010,YEAR,Female,AMOUNT,50.92586,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,562,Niger,2010,YEAR,Female,AMOUNT,52.20576,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,566,Nigeria,2010,YEAR,Total,AMOUNT,51.50493,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,262,Djibouti,2010,YEAR,Total,AMOUNT,54.59261,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,262,Djibouti,2010,YEAR,Female,AMOUNT,55.00051,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,208,Denmark,2010,YEAR,Total,AMOUNT,69.41515,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,208,Denmark,2010,YEAR,Male,AMOUNT,68.77981,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,12,Algeria,2010,YEAR,Total,AMOUNT,65.53103,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,516,Namibia,2010,YEAR,Total,AMOUNT,52.9422,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,562,Niger,2010,YEAR,Male,AMOUNT,51.56194,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,528,Netherlands (Kingdom of the),2010,YEAR,Total,AMOUNT,70.90195,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,528,Netherlands (Kingdom of the),2010,YEAR,Male,AMOUNT,70.33172,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,524,Nepal,2010,YEAR,Total,AMOUNT,59.94721,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,578,Norway,2010,YEAR,Total,AMOUNT,70.17695,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,554,New Zealand,2010,YEAR,Female,AMOUNT,70.56623,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,512,Oman,2010,YEAR,Female,AMOUNT,62.65211,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,512,Oman,2010,YEAR,Male,AMOUNT,61.5396,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,586,Pakistan,2010,YEAR,Total,AMOUNT,54.48812,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,586,Pakistan,2010,YEAR,Male,AMOUNT,54.44709,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,604,Peru,2010,YEAR,Total,AMOUNT,67.47516,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,604,Peru,2010,YEAR,Female,AMOUNT,67.92893,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,604,Peru,2010,YEAR,Male,AMOUNT,67.02232,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,608,Philippines,2010,YEAR,Total,AMOUNT,61.57402,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,524,Nepal,2010,YEAR,Female,AMOUNT,60.54919,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,524,Nepal,2010,YEAR,Male,AMOUNT,59.39152,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,554,New Zealand,2010,YEAR,Male,AMOUNT,68.99438,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,591,Panama,2010,YEAR,Total,AMOUNT,67.47428,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,591,Panama,2010,YEAR,Male,AMOUNT,65.9193,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,566,Nigeria,2010,YEAR,Female,AMOUNT,52.08508,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,558,Nicaragua,2010,YEAR,Male,AMOUNT,63.04861,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,528,Netherlands (Kingdom of the),2010,YEAR,Female,AMOUNT,71.39034,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,578,Norway,2010,YEAR,Male,AMOUNT,69.26863,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,586,Pakistan,2010,YEAR,Female,AMOUNT,54.54465,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,218,Ecuador,2010,YEAR,Male,AMOUNT,64.36207,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,818,Egypt,2010,YEAR,Total,AMOUNT,61.68504,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,818,Egypt,2010,YEAR,Male,AMOUNT,60.9146,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,232,Eritrea,2010,YEAR,Total,AMOUNT,52.64513,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,724,Spain,2010,YEAR,Total,AMOUNT,71.03246,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,598,Papua New Guinea,2010,YEAR,Total,AMOUNT,55.42669,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,598,Papua New Guinea,2010,YEAR,Male,AMOUNT,54.50459,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,616,Poland,2010,YEAR,Female,AMOUNT,70.1695,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,408,Democratic People's Republic of Korea,2010,YEAR,Female,AMOUNT,64.49322,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,620,Portugal,2010,YEAR,Total,AMOUNT,69.33836,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,724,Spain,2010,YEAR,Female,AMOUNT,72.21632,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,233,Estonia,2010,YEAR,Male,AMOUNT,63.26046,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,956,Europe,2010,YEAR,Female,AMOUNT,68.51097,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,246,Finland,2010,YEAR,Female,AMOUNT,71.2142,PUBLISHED
